"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","Department.accounting","Department.hr","Department.IT","Department.management","Department.marketing","Department.product_mng","Department.RandD","Department.sales","Department.support","Department.technical","salary","Predictions"
"4524",0.69,0.8,0.714285714285714,0.693548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4525",0.78,0.59,0.571428571428571,0.580645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4527",0.92,0.61,0.285714285714286,0.735483870967742,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4528",0.96,0.88,0.428571428571429,0.541935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4529",0.8,0.77,0.571428571428571,0.661290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4530",0.52,0.67,0.428571428571429,0.787096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4533",0.89,0.9,0.571428571428571,0.516129032258065,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4540",0.85,0.51,0.428571428571429,0.841935483870968,0.4,0,"0",1,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4550",0.9,0.78,0.714285714285714,0.693548387096774,0.3,0,"0",1,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4553",0.51,0.91,0.571428571428571,0.867741935483871,0.5,0,"0",1,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4554",1,0.76,0.857142857142857,0.793548387096774,0.3,1,"0",1,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4560",0.59,0.72,0.571428571428571,0.851612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"4565",0.52,0.47,0.428571428571429,0.348387096774194,0.5,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"4566",0.57,0.9,0.428571428571429,0.464516129032258,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"4572",0.69,0.92,0.571428571428571,0.480645161290323,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"4573",0.67,0.99,0.714285714285714,0.764516129032258,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"4580",0.67,0.74,0.428571428571429,0.658064516129032,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"4582",0.52,0.91,0.571428571428571,0.603225806451613,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4584",0.79,0.92,0.428571428571429,0.658064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4589",0.94,0.89,0.428571428571429,0.741935483870968,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,1,"0"
"4591",0.69,0.84,0.428571428571429,0.732258064516129,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4593",0.89,0.9,0.428571428571429,0.774193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4596",0.87,0.83,0.571428571428571,0.693548387096774,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4600",0.49,0.56,0.571428571428571,0.838709677419355,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4608",0.87,0.42,0.714285714285714,0.812903225806452,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4610",0.98,0.79,0.571428571428571,0.445161290322581,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4611",0.89,0.98,0.428571428571429,0.709677419354839,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4617",0.65,0.53,0.714285714285714,0.661290322580645,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4618",0.79,0.87,0.714285714285714,0.774193548387097,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4622",0.34,0.41,0.285714285714286,0.454838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4623",0.97,0.68,0.428571428571429,0.596774193548387,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4625",0.54,0.81,0.571428571428571,0.851612903225806,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4627",0.49,0.79,0.571428571428571,0.509677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"4634",0.19,0.76,0.285714285714286,0.509677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"4636",0.91,0.81,0.428571428571429,0.709677419354839,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"4637",0.72,0.95,0.714285714285714,0.551612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"4638",0.62,0.64,0.571428571428571,0.458064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4641",0.98,0.56,0.428571428571429,0.506451612903226,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"4649",0.64,0.4,0.428571428571429,0.8,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"4650",0.19,0.64,0.857142857142857,0.716129032258065,0.5,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"4652",0.99,0.96,0.571428571428571,0.651612903225806,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"4654",0.89,0.89,0.428571428571429,0.445161290322581,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"4655",0.75,0.78,0.571428571428571,0.509677419354839,0.5,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"4659",0.68,0.67,0.571428571428571,0.435483870967742,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"4663",0.66,0.57,0.428571428571429,0.545161290322581,0.4,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4664",0.63,0.56,0.714285714285714,0.92258064516129,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4665",0.73,0.78,0.428571428571429,0.535483870967742,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4667",0.87,0.62,0.714285714285714,0.635483870967742,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4670",0.94,0.83,0.571428571428571,0.503225806451613,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4674",0.98,0.88,0.714285714285714,0.654838709677419,0.5,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4675",0.74,0.76,0.714285714285714,0.82258064516129,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4684",0.12,0.7,0.571428571428571,0.890322580645161,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4687",0.62,0.77,0.571428571428571,0.825806451612903,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,1,"0"
"4689",0.85,0.6,0.571428571428571,0.82258064516129,0.4,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4697",0.85,0.88,0.428571428571429,0.758064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4698",0.62,0.49,0.571428571428571,0.564516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4700",0.58,0.61,0.428571428571429,0.661290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4709",0.81,0.97,0.428571428571429,0.796774193548387,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4710",0.56,0.92,0.714285714285714,0.716129032258065,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4714",0.69,0.68,0.714285714285714,0.538709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4721",0.56,0.85,0.428571428571429,0.725806451612903,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,1,"0"
"4729",0.2,0.53,0.428571428571429,0.480645161290323,0.4,0,"0",1,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4731",0.69,0.9,0.857142857142857,0.72258064516129,0.4,0,"0",1,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4732",0.93,0.51,0.428571428571429,0.632258064516129,0.2,0,"0",1,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"4743",0.5,0.74,0.571428571428571,0.532258064516129,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4748",0.78,0.58,0.428571428571429,0.72258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4749",0.92,0.99,0.714285714285714,0.761290322580645,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4751",0.15,0.42,0.571428571428571,0.767741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4754",1,0.84,0.428571428571429,0.496774193548387,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4755",0.77,0.82,0.428571428571429,0.474193548387097,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4760",0.65,0.65,0.571428571428571,0.72258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4768",0.87,0.52,0.428571428571429,0.490322580645161,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4771",0.99,0.56,0.857142857142857,0.412903225806452,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4773",0.58,0.98,0.428571428571429,0.470967741935484,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4775",0.41,0.59,0.285714285714286,0.587096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4778",0.63,0.58,0.571428571428571,0.454838709677419,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4780",0.59,0.62,0.428571428571429,0.654838709677419,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4781",0.88,0.77,0.571428571428571,0.541935483870968,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4782",0.72,0.7,0.428571428571429,0.480645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4786",0.83,0.84,0.428571428571429,0.803225806451613,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4788",0.87,0.9,0.571428571428571,0.525806451612903,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4789",0.93,0.74,0.285714285714286,0.545161290322581,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"4792",0.66,0.95,0.571428571428571,0.590322580645161,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4793",0.62,0.66,0.428571428571429,0.670967741935484,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"4795",0.32,0.72,0.285714285714286,0.774193548387097,0.5,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"4799",0.33,0.82,0.714285714285714,0.803225806451613,0.6,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"4802",0.17,0.91,0.571428571428571,0.838709677419355,0.5,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"4806",0.49,0.61,0.428571428571429,0.47741935483871,0.2,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4808",0.52,0.57,0.571428571428571,0.590322580645161,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4809",0.54,0.65,0.428571428571429,0.651612903225806,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"4813",0.15,0.91,0.285714285714286,0.667741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4817",0.6,0.88,0.428571428571429,0.841935483870968,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4820",0.8,0.91,0.428571428571429,0.651612903225806,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4822",0.71,0.88,0.571428571428571,0.858064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4824",0.77,0.74,0.714285714285714,0.848387096774194,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4834",0.22,0.88,0.714285714285714,0.496774193548387,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4838",0.17,0.82,0.857142857142857,0.835483870967742,0.4,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4839",0.46,0.38,0.857142857142857,0.532258064516129,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4840",0.68,0.78,0.428571428571429,0.851612903225806,0.3,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4841",0.77,0.86,0.571428571428571,0.693548387096774,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4847",0.57,0.57,0.571428571428571,0.454838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4851",0.65,0.97,0.571428571428571,0.467741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4853",0.77,0.55,0.285714285714286,0.554838709677419,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4858",0.48,0.89,0.428571428571429,0.841935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4863",0.73,0.79,0.571428571428571,0.506451612903226,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4869",0.86,0.55,0.428571428571429,0.867741935483871,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"4870",0.71,0.54,0.571428571428571,0.638709677419355,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"4873",0.98,0.72,0.428571428571429,0.812903225806452,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"4874",0.62,0.58,0.428571428571429,0.619354838709677,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"4876",0.7,0.6,0.571428571428571,0.509677419354839,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"4880",0.43,0.62,0.285714285714286,0.580645161290323,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4881",0.59,0.65,0.571428571428571,0.525806451612903,0.3,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4887",0.73,0.63,0.571428571428571,0.561290322580645,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4888",0.65,0.88,0.571428571428571,0.864516129032258,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4893",0.38,0.54,0.285714285714286,0.361290322580645,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4896",0.68,0.61,0.428571428571429,0.841935483870968,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4905",0.7,0.85,0.571428571428571,0.748387096774194,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4907",0.77,0.65,0.571428571428571,0.864516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4908",0.62,0.49,0.428571428571429,0.509677419354839,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4912",0.78,0.49,0.428571428571429,0.72258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4923",0.95,0.7,0.571428571428571,0.861290322580645,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4926",0.87,0.54,0.571428571428571,0.680645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"4933",0.39,0.38,0.285714285714286,0.341935483870968,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4934",0.96,0.93,0.571428571428571,0.838709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4938",0.56,0.58,0.428571428571429,0.558064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4939",0.9,0.7,0.428571428571429,0.883870967741936,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4941",0.99,0.71,0.571428571428571,0.748387096774194,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4942",0.42,0.59,0.428571428571429,0.503225806451613,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4953",0.55,0.55,0.571428571428571,0.616129032258064,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"4955",0.8,0.51,0.714285714285714,0.632258064516129,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"4957",0.67,0.57,0.571428571428571,0.532258064516129,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4958",0.78,0.55,0.428571428571429,0.464516129032258,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,"0"
"4962",0.84,0.96,0.428571428571429,0.519354838709677,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4964",0.77,0.89,0.714285714285714,0.490322580645161,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"4966",0.77,0.89,0.285714285714286,0.693548387096774,0.5,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"4967",0.74,0.58,0.571428571428571,0.751612903225806,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"4973",0.63,0.8,0.571428571428571,0.783870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4975",0.14,0.81,0.571428571428571,0.445161290322581,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"4976",0.86,0.94,0.714285714285714,0.674193548387097,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4977",0.73,0.53,0.428571428571429,0.661290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4979",0.97,0.75,0.714285714285714,0.870967741935484,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"4981",0.89,0.74,0.571428571428571,0.561290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4984",0.14,0.73,0.714285714285714,0.858064516129032,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4986",0.49,0.81,0.571428571428571,0.751612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"4989",0.5,0.7,0.714285714285714,0.535483870967742,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4990",0.69,0.97,0.428571428571429,0.509677419354839,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"4996",0.67,0.55,0.714285714285714,0.62258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"4997",0.53,0.92,0.571428571428571,0.719354838709677,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"5001",0.35,1,0.857142857142857,0.6,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"5002",0.66,0.71,0.428571428571429,0.438709677419355,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5004",0.49,0.93,0.571428571428571,0.593548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5005",0.91,0.99,0.714285714285714,0.490322580645161,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5006",0.12,0.6,0.285714285714286,0.625806451612903,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5008",0.84,0.94,0.571428571428571,0.793548387096774,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"5014",0.72,0.59,0.428571428571429,0.82258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"5016",0.56,0.64,0.428571428571429,0.870967741935484,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"5018",0.59,0.9,0.571428571428571,0.841935483870968,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5022",0.66,0.99,0.571428571428571,0.629032258064516,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"5023",0.7,0.69,0.571428571428571,0.509677419354839,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"5028",0.76,0.4,0.285714285714286,0.790322580645161,0.5,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"5029",0.64,0.99,0.571428571428571,0.580645161290323,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"5030",0.87,0.7,0.714285714285714,0.725806451612903,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"5039",0.91,0.74,0.714285714285714,0.619354838709677,0.3,0,"0",1,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"5045",0.57,0.94,0.571428571428571,0.829032258064516,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"5048",0.93,0.6,0.571428571428571,0.593548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5049",0.58,0.9,0.428571428571429,0.487096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5053",0.7,0.76,0.714285714285714,0.532258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5062",0.9,0.85,0.428571428571429,0.816129032258065,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5066",0.97,0.66,0.571428571428571,0.62258064516129,0.4,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"5074",1,0.85,0.428571428571429,0.483870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"5076",0.98,0.42,0.714285714285714,0.729032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"5079",0.71,0.95,0.428571428571429,0.483870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"5080",0.86,0.53,0.571428571428571,0.787096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5081",0.65,0.59,0.714285714285714,0.874193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5082",0.93,0.67,0.714285714285714,0.538709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"5083",0.49,0.69,0.285714285714286,0.412903225806452,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"5084",0.78,0.77,0.428571428571429,0.480645161290323,0.4,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"5092",0.58,0.5,0.571428571428571,0.725806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"5093",0.97,0.87,0.285714285714286,0.564516129032258,0.6,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"5102",0.76,0.77,0.571428571428571,0.719354838709677,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"5104",0.82,0.88,0.571428571428571,0.551612903225806,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"5105",0.38,0.5,0.285714285714286,0.548387096774194,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"5106",0.49,0.72,0.571428571428571,0.793548387096774,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"5107",0.53,0.8,0.428571428571429,0.564516129032258,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"5112",0.52,1,0.571428571428571,0.47741935483871,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"5113",0.2,0.53,0.857142857142857,0.609677419354839,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"5114",0.93,0.61,0.428571428571429,0.535483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5119",0.92,0.91,0.428571428571429,0.735483870967742,0.2,0,"0",1,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"5122",0.9,0.67,0.571428571428571,0.751612903225806,0.3,0,"0",1,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5124",0.79,0.73,0.571428571428571,0.729032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5129",1,0.91,0.428571428571429,0.516129032258065,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5132",0.91,0.99,0.714285714285714,0.735483870967742,0.4,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"5137",0.21,0.6,0.714285714285714,0.803225806451613,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5140",0.58,0.75,0.571428571428571,0.82258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"5141",0.41,0.9,0.857142857142857,0.5,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"5142",0.98,0.73,0.714285714285714,0.596774193548387,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
